1.50294E+18,1000000,8/17/17,17395.16667,date,,balance,date,balance,,
1.54988E+18,965325.2776,,,2/11/19,966366.599,1932733.198,2/11/19,1932733.198,,
1.54991E+18,972928.7605,,,2/11/19,965325.2776,1930650.555,2/11/19,1930650.555,,
1.54993E+18,959699.8032,,,2/11/19,972928.7605,1945857.521,2/11/19,1945857.521,,
1.54994E+18,961141.3976,,,2/12/19,959699.8032,1919399.606,2/12/19,1919399.606,,
1.54994E+18,961382.2351,,,2/12/19,961141.3976,1922282.795,2/12/19,1922282.795,,
1.54994E+18,960500.3753,,,2/12/19,961382.2351,1922764.47,2/12/19,1922764.47,,
1.54994E+18,962588.7246,,,2/12/19,960500.3753,1921000.751,2/12/19,1921000.751,,
1.54994E+18,963070.7224,,,2/12/19,962588.7246,1925177.449,2/12/19,1925177.449,,
1.54997E+18,964995.5635,,,2/12/19,963070.7224,1926141.445,2/12/19,1926141.445,,
1.54997E+18,964110.9793,,,2/12/19,964995.5635,1929991.127,2/12/19,1929991.127,,
1.54997E+18,964030.5458,,,2/12/19,964110.9793,1928221.959,2/12/19,1928221.959,,
1.54997E+18,965315.3069,,,2/12/19,964030.5458,1928061.092,2/12/19,1928061.092,,
1.54997E+18,965716.5152,,,2/12/19,965315.3069,1930630.614,2/12/19,1930630.614,,
1.54999E+18,962830.1845,,,2/12/19,965716.5152,1931433.03,2/12/19,1931433.03,,
1.55009E+18,960687.4139,,,2/12/19,962830.1845,1925660.369,2/12/19,1925660.369,,
1.5501E+18,965767.9519,,,2/13/19,960687.4139,1921374.828,2/13/19,1921374.828,,
1.55012E+18,976369.5157,,,2/13/19,965767.9519,1931535.904,2/13/19,1931535.904,,
1.55014E+18,958571.3191,,,2/14/19,976369.5157,1952739.031,2/14/19,1952739.031,,
1.55015E+18,951389.5629,,,2/14/19,958571.3191,1917142.638,2/14/19,1917142.638,,
1.55015E+18,952413.8116,,,2/14/19,951389.5629,1902779.126,2/14/19,1902779.126,,
1.55015E+18,947785.903,,,2/14/19,952413.8116,1904827.623,2/14/19,1904827.623,,
1.55018E+18,943192.5875,,,2/14/19,947785.903,1895571.806,2/14/19,1895571.806,,
1.55025E+18,931594.6821,,,2/14/19,943192.5875,1886385.175,2/14/19,1886385.175,,
1.55027E+18,931517.9281,,,2/15/19,931594.6821,1863189.364,2/15/19,1863189.364,,
1.55063E+18,1080493.998,,,2/15/19,931517.9281,1863035.856,2/15/19,1863035.856,,
1.55076E+18,1079525.977,,,2/20/19,1080493.998,2160987.996,2/20/19,2160987.996,,
1.5509E+18,1092641.021,,,2/21/19,1079525.977,2159051.955,2/21/19,2159051.955,,
1.55102E+18,1012725.956,,,2/23/19,1092641.021,2185282.041,2/23/19,2185282.041,,
1.55102E+18,1022696.194,,,2/24/19,1012725.956,2025451.912,2/24/19,2025451.912,,
1.55103E+18,1028918.447,,,2/24/19,1022696.194,2045392.388,2/24/19,2045392.388,,
1.55103E+18,1022962.712,,,2/24/19,1028918.447,2057836.894,2/24/19,2057836.894,,
1.55103E+18,1031807.409,,,2/24/19,1022962.712,2045925.424,2/24/19,2045925.424,,
1.55103E+18,1036650.86,,,2/24/19,1031807.409,2063614.818,2/24/19,2063614.818,,
1.55103E+18,1038087.207,,,2/24/19,1036650.86,2073301.721,2/24/19,2073301.721,,
1.55151E+18,1027061.627,,,2/24/19,1038087.207,2076174.414,2/24/19,2076174.414,,
1.55162E+18,1018218.846,,,3/2/19,1027061.627,2054123.254,3/2/19,2054123.254,,
1.55164E+18,1018993.44,,,3/3/19,1018218.846,2036437.693,3/3/19,2036437.693,,
1.55167E+18,1010566.188,,,3/3/19,1018993.44,2037986.88,3/3/19,2037986.88,,
1.55201E+18,1027630.515,,,3/4/19,1010566.188,2021132.376,3/4/19,2021132.376,,
1.55225E+18,1003593.239,,,3/8/19,1027630.515,2055261.03,3/8/19,2055261.03,,
1.55246E+18,996875.9542,,,3/10/19,1003593.239,2007186.478,3/10/19,2007186.478,,
1.55247E+18,990625.2259,,,3/13/19,996875.9542,1993751.908,3/13/19,1993751.908,,
1.55259E+18,991749.5278,,,3/13/19,990625.2259,1981250.452,3/13/19,1981250.452,,
1.55278E+18,1033908.653,,,3/14/19,991749.5278,1983499.056,3/14/19,1983499.056,,
1.55279E+18,1028913.939,,,3/17/19,1033908.653,2067817.307,3/17/19,2067817.307,,
1.55279E+18,1025181.121,,,3/17/19,1028913.939,2057827.878,3/17/19,2057827.878,,
1.55279E+18,1028013.15,,,3/17/19,1025181.121,2050362.243,3/17/19,2050362.243,,
1.55279E+18,1029506.681,,,3/17/19,1028013.15,2056026.3,3/17/19,2056026.3,,
1.55279E+18,1028309.814,,,3/17/19,1029506.681,2059013.362,3/17/19,2059013.362,,
1.55279E+18,1027713.03,,,3/17/19,1028309.814,2056619.628,3/17/19,2056619.628,,
1.55279E+18,1028309.857,,,3/17/19,1027713.03,2055426.06,3/17/19,2055426.06,,
1.55279E+18,1029204.247,,,3/17/19,1028309.857,2056619.714,3/17/19,2056619.714,,
1.55279E+18,1027490.439,,,3/17/19,1029204.247,2058408.493,3/17/19,2058408.493,,
1.5528E+18,1026670.231,,,3/17/19,1027490.439,2054980.878,3/17/19,2054980.878,,
1.5528E+18,1026893.735,,,3/17/19,1026670.231,2053340.463,3/17/19,2053340.463,,
1.5528E+18,1025626.347,,,3/17/19,1026893.735,2053787.471,3/17/19,2053787.471,,
1.5528E+18,1025253.668,,,3/17/19,1025626.347,2051252.695,3/17/19,2051252.695,,
1.5528E+18,1024283.736,,,3/17/19,1025253.668,2050507.335,3/17/19,2050507.335,,
1.5528E+18,1025326.563,,,3/17/19,1024283.736,2048567.472,3/17/19,2048567.472,,
1.5528E+18,1024730.472,,,3/17/19,1025326.563,2050653.126,3/17/19,2050653.126,,
1.5528E+18,1025326.303,,,3/17/19,1024730.472,2049460.945,3/17/19,2049460.945,,
1.5528E+18,1024209.192,,,3/17/19,1025326.303,2050652.606,3/17/19,2050652.606,,
1.5528E+18,1024134.837,,,3/17/19,1024209.192,2048418.384,3/17/19,2048418.384,,
1.5528E+18,1024729.888,,,3/17/19,1024134.837,2048269.673,3/17/19,2048269.673,,
1.55282E+18,1028221.944,,,3/17/19,1024729.888,2049459.777,3/17/19,2049459.777,,
1.55284E+18,1030299.601,,,3/17/19,1028221.944,2056443.888,3/17/19,2056443.888,,
1.55284E+18,1029779.681,,,3/17/19,1030299.601,2060599.201,3/17/19,2060599.201,,
1.55318E+18,992940.8883,,,3/17/19,1029779.681,2059559.363,3/17/19,2059559.363,,
1.55318E+18,996044.046,,,3/21/19,992940.8883,1985881.777,3/21/19,1985881.777,,
1.55321E+18,998930.053,,,3/21/19,996044.046,1992088.092,3/21/19,1992088.092,,
1.55341E+18,985828.1621,,,3/22/19,998930.053,1997860.106,3/22/19,1997860.106,,
1.55394E+18,1022484.322,,,3/24/19,985828.1621,1971656.324,3/24/19,1971656.324,,
1.55397E+18,1017730.23,,,3/30/19,1022484.322,2044968.644,3/30/19,2044968.644,,
1.55397E+18,1018451.761,,,3/30/19,1017730.23,2035460.46,3/30/19,2035460.46,,
1.55399E+18,1020540.29,,,3/30/19,1018451.761,2036903.523,3/30/19,2036903.523,,
1.554E+18,1020900.52,,,3/31/19,1020540.29,2041080.58,3/31/19,2041080.58,,
1.554E+18,1019891.088,,,3/31/19,1020900.52,2041801.039,3/31/19,2041801.039,,
1.554E+18,1018520.83,,,3/31/19,1019891.088,2039782.175,3/31/19,2039782.175,,
1.554E+18,1019026.102,,,3/31/19,1018520.83,2037041.661,3/31/19,2037041.661,,
1.554E+18,1018953.827,,,3/31/19,1019026.102,2038052.204,3/31/19,2038052.204,,
1.554E+18,1020399.129,,,3/31/19,1018953.827,2037907.653,3/31/19,2037907.653,,
1.554E+18,1019532.092,,,3/31/19,1020399.129,2040798.258,3/31/19,2040798.258,,
1.554E+18,1019026.248,,,3/31/19,1019532.092,2039064.185,3/31/19,2039064.185,,
1.554E+18,1017724.752,,,3/31/19,1019026.248,2038052.495,3/31/19,2038052.495,,
1.554E+18,1017363.322,,,3/31/19,1017724.752,2035449.504,3/31/19,2035449.504,,
1.554E+18,1018230.296,,,3/31/19,1017363.322,2034726.644,3/31/19,2034726.644,,
1.554E+18,1018446.901,,,3/31/19,1018230.296,2036460.592,3/31/19,2036460.592,,
1.554E+18,1018663.399,,,3/31/19,1018446.901,2036893.803,3/31/19,2036893.803,,
1.55401E+18,1016716.051,,,3/31/19,1018663.399,2037326.798,3/31/19,2037326.798,,
1.55401E+18,1016355.422,,,3/31/19,1016716.051,2033432.102,3/31/19,2033432.102,,
1.55401E+18,1016643.464,,,3/31/19,1016355.422,2032710.844,3/31/19,2032710.844,,
1.55401E+18,1017003.998,,,3/31/19,1016643.464,2033286.929,3/31/19,2033286.929,,
1.55401E+18,1016859.599,,,3/31/19,1017003.998,2034007.996,3/31/19,2034007.996,,
1.55402E+18,1016570.533,,,3/31/19,1016859.599,2033719.198,3/31/19,2033719.198,,
1.55402E+18,1015703.694,,,3/31/19,1016570.533,2033141.067,3/31/19,2033141.067,,
1.55402E+18,1016932.821,,,3/31/19,1015703.694,2031407.388,3/31/19,2031407.388,,
1.55402E+18,1017222.002,,,3/31/19,1016932.821,2033865.642,3/31/19,2033865.642,,
1.55402E+18,1017077.323,,,3/31/19,1017222.002,2034444.005,3/31/19,2034444.005,,
1.55402E+18,1017366.985,,,3/31/19,1017077.323,2034154.646,3/31/19,2034154.646,,
1.55402E+18,1018018.578,,,3/31/19,1017366.985,2034733.971,3/31/19,2034733.971,,
1.55405E+18,1018163.08,,,3/31/19,1018018.578,2036037.156,3/31/19,2036037.156,,
1.55414E+18,1015932.651,,,3/31/19,1018163.08,2036326.161,3/31/19,2036326.161,,
1.55435E+18,1140634.569,,,4/1/19,1015932.651,2031865.302,4/1/19,2031865.302,,
1.55435E+18,1139200.282,,,4/4/19,1140634.569,2281269.139,4/4/19,2281269.139,,
1.55435E+18,1141778.959,,,4/4/19,1139200.282,2278400.564,4/4/19,2278400.564,,
1.55435E+18,1142347.977,,,4/4/19,1141778.959,2283557.918,4/4/19,2283557.918,,
1.55437E+18,1138444.312,,,4/4/19,1142347.977,2284695.953,4/4/19,2284695.953,,
1.55437E+18,1136815.254,,,4/4/19,1138444.312,2276888.623,4/4/19,2276888.623,,
1.55437E+18,1133342.509,,,4/4/19,1136815.254,2273630.509,4/4/19,2273630.509,,
1.55438E+18,1133696.811,,,4/4/19,1133342.509,2266685.017,4/4/19,2266685.017,,
1.55438E+18,1130713.598,,,4/4/19,1133696.811,2267393.621,4/4/19,2267393.621,,
1.55438E+18,1125704.257,,,4/4/19,1130713.598,2261427.196,4/4/19,2261427.196,,
1.55438E+18,1133431.637,,,4/4/19,1125704.257,2251408.513,4/4/19,2251408.513,,
1.55438E+18,1133431.637,,,4/4/19,1133431.637,2266863.274,4/4/19,2266863.274,,
1.55439E+18,1124903.719,,,4/4/19,1133431.637,2266863.274,4/4/19,2266863.274,,
1.55459E+18,1150521.979,,,4/4/19,1124903.719,2249807.438,4/4/19,2249807.438,,
1.55465E+18,1143129.714,,,4/6/19,1150521.979,2301043.958,4/6/19,2301043.958,,
1.55465E+18,1134165.349,,,4/7/19,1143129.714,2286259.428,4/7/19,2286259.428,,
1.55475E+18,1205301.962,,,4/7/19,1134165.349,2268330.699,4/7/19,2268330.699,,
1.55477E+18,1206938.33,,,4/8/19,1205301.962,2410603.925,4/8/19,2410603.925,,
1.55478E+18,1209264.312,,,4/9/19,1206938.33,2413876.66,4/9/19,2413876.66,,
1.55478E+18,1195563.658,,,4/9/19,1209264.312,2418528.624,4/9/19,2418528.624,,
1.55478E+18,1196588.958,,,4/9/19,1195563.658,2391127.316,4/9/19,2391127.316,,
1.55478E+18,1195152.7,,,4/9/19,1196588.958,2393177.916,4/9/19,2393177.916,,
1.55478E+18,1195288.99,,,4/9/19,1195152.7,2390305.399,4/9/19,2390305.399,,
1.55478E+18,1197332.602,,,4/9/19,1195288.99,2390577.981,4/9/19,2390577.981,,
1.55479E+18,1183349.035,,,4/9/19,1197332.602,2394665.204,4/9/19,2394665.204,,
1.55479E+18,1183417.334,,,4/9/19,1183349.035,2366698.07,4/9/19,2366698.07,,
1.55481E+18,1174797.553,,,4/9/19,1183417.334,2366834.668,4/9/19,2366834.668,,
1.55494E+18,1180999.49,,,4/9/19,1174797.553,2349595.105,4/9/19,2349595.105,,
1.55497E+18,1180930.147,,,4/11/19,1180999.49,2361998.979,4/11/19,2361998.979,,
1.55534E+18,1171405.969,,,4/11/19,1180930.147,2361860.294,4/11/19,2361860.294,,
1.55536E+18,1132698.254,,,4/15/19,1171405.969,2342811.938,4/15/19,2342811.938,,
1.55536E+18,1128274.523,,,4/15/19,1132698.254,2265396.508,4/15/19,2265396.508,,
1.55536E+18,1129631.326,,,4/15/19,1128274.523,2256549.045,4/15/19,2256549.045,,
1.55536E+18,1134480.395,,,4/15/19,1129631.326,2259262.652,4/15/19,2259262.652,,
1.55536E+18,1131427.989,,,4/15/19,1134480.395,2268960.789,4/15/19,2268960.789,,
1.5557E+18,1184055.746,,,4/15/19,1131427.989,2262855.977,4/15/19,2262855.977,,
1.55576E+18,1177044.271,,,4/19/19,1184055.746,2368111.492,4/19/19,2368111.492,,
1.55607E+18,1172687.119,,,4/20/19,1177044.271,2354088.542,4/20/19,2354088.542,,
1.55607E+18,1171995.797,,,4/24/19,1172687.119,2345374.239,4/24/19,2345374.239,,
1.55607E+18,1151322.94,,,4/24/19,1171995.797,2343991.595,4/24/19,2343991.595,,
1.55607E+18,1155042.053,,,4/24/19,1151322.94,2302645.879,4/24/19,2302645.879,,
1.55608E+18,1161857.815,,,4/24/19,1155042.053,2310084.107,4/24/19,2310084.107,,
1.55609E+18,1153761.773,,,4/24/19,1161857.815,2323715.63,4/24/19,2323715.63,,
1.55609E+18,1152220.052,,,4/24/19,1153761.773,2307523.546,4/24/19,2307523.546,,
1.55609E+18,1154839.664,,,4/24/19,1152220.052,2304440.103,4/24/19,2304440.103,,
1.55609E+18,1149699.563,,,4/24/19,1154839.664,2309679.329,4/24/19,2309679.329,,
1.55646E+18,1134817.634,,,4/24/19,1149699.563,2299399.126,4/24/19,2299399.126,,
1.55675E+18,1135031.648,,,4/28/19,1134817.634,2269635.268,4/28/19,2269635.268,,
1.55695E+18,1171378.342,,,5/1/19,1135031.648,2270063.295,5/1/19,2270063.295,,
1.55695E+18,1171663.561,,,5/4/19,1171378.342,2342756.684,5/4/19,2342756.684,,
1.55695E+18,1174863.446,,,5/4/19,1171663.561,2343327.122,5/4/19,2343327.122,,
1.55695E+18,1174080.484,,,5/4/19,1174863.446,2349726.892,5/4/19,2349726.892,,
1.55696E+18,1173583.301,,,5/4/19,1174080.484,2348160.968,5/4/19,2348160.968,,
1.55696E+18,1173370.416,,,5/4/19,1173583.301,2347166.603,5/4/19,2347166.603,,
1.55696E+18,1172873.654,,,5/4/19,1173370.416,2346740.832,5/4/19,2346740.832,,
1.55696E+18,1172163.209,,,5/4/19,1172873.654,2345747.309,5/4/19,2345747.309,,
1.55696E+18,1171525.003,,,5/4/19,1172163.209,2344326.418,5/4/19,2344326.418,,
1.55696E+18,1172517.336,,,5/4/19,1171525.003,2343050.005,5/4/19,2343050.005,,
1.55696E+18,1172446.485,,,5/4/19,1172517.336,2345034.671,5/4/19,2345034.671,,
1.55696E+18,1171808.618,,,5/4/19,1172446.485,2344892.97,5/4/19,2344892.97,,
1.55696E+18,1172021.33,,,5/4/19,1171808.618,2343617.236,5/4/19,2343617.236,,
1.55696E+18,1170815.268,,,5/4/19,1172021.33,2344042.661,5/4/19,2344042.661,,
1.55696E+18,1170886.46,,,5/4/19,1170815.268,2341630.536,5/4/19,2341630.536,,
1.55696E+18,1168537.556,,,5/4/19,1170886.46,2341772.92,5/4/19,2341772.92,,
1.55696E+18,1164553.033,,,5/4/19,1168537.556,2337075.112,5/4/19,2337075.112,,
1.55697E+18,1166404.09,,,5/4/19,1164553.033,2329106.067,5/4/19,2329106.067,,
1.55697E+18,1166119.805,,,5/4/19,1166404.09,2332808.18,5/4/19,2332808.18,,
1.55697E+18,1166190.797,,,5/4/19,1166119.805,2332239.61,5/4/19,2332239.61,,
1.55697E+18,1166119.745,,,5/4/19,1166190.797,2332381.595,5/4/19,2332381.595,,
1.55697E+18,1167044.711,,,5/4/19,1166119.745,2332239.489,5/4/19,2332239.489,,
1.55697E+18,1166546.742,,,5/4/19,1167044.711,2334089.421,5/4/19,2334089.421,,
1.55697E+18,1167044.45,,,5/4/19,1166546.742,2333093.485,5/4/19,2333093.485,,
1.55697E+18,1167044.45,,,5/4/19,1167044.45,2334088.901,5/4/19,2334088.901,,
1.55697E+18,1165620.096,,,5/4/19,1167044.45,2334088.901,5/4/19,2334088.901,,
1.55697E+18,1165691.258,,,5/4/19,1165620.096,2331240.193,5/4/19,2331240.193,,
1.55697E+18,1164123.022,,,5/4/19,1165691.258,2331382.515,5/4/19,2331382.515,,
1.55698E+18,1162241.593,,,5/4/19,1164123.022,2328246.045,5/4/19,2328246.045,,
1.55699E+18,1157657.665,,,5/4/19,1162241.593,2324483.185,5/4/19,2324483.185,,
1.55725E+18,1148594.892,,,5/4/19,1157657.665,2315315.331,5/4/19,2315315.331,,
1.55725E+18,1141412.491,,,5/7/19,1148594.892,2297189.784,5/7/19,2297189.784,,
1.55725E+18,1139105.102,,,5/7/19,1141412.491,2282824.983,5/7/19,2282824.983,,
1.55726E+18,1134423.895,,,5/7/19,1139105.102,2278210.205,5/7/19,2278210.205,,
1.55726E+18,1135213.943,,,5/7/19,1134423.895,2268847.789,5/7/19,2268847.789,,
1.55726E+18,1135279.842,,,5/7/19,1135213.943,2270427.886,5/7/19,2270427.886,,
1.55726E+18,1134154.439,,,5/7/19,1135279.842,2270559.685,5/7/19,2270559.685,,
1.55726E+18,1133492.451,,,5/7/19,1134154.439,2268308.877,5/7/19,2268308.877,,
1.55726E+18,1141377.748,,,5/7/19,1133492.451,2266984.903,5/7/19,2266984.903,,
1.55727E+18,1097483.763,,,5/7/19,1141377.748,2282755.495,5/7/19,2282755.495,,
1.55728E+18,1101304.447,,,5/8/19,1097483.763,2194967.527,5/8/19,2194967.527,,
1.55728E+18,1105168.879,,,5/8/19,1101304.447,2202608.893,5/8/19,2202608.893,,
1.55729E+18,1107398.075,,,5/8/19,1105168.879,2210337.757,5/8/19,2210337.757,,
1.55729E+18,1106745.265,,,5/8/19,1107398.075,2214796.15,5/8/19,2214796.15,,
1.55729E+18,1104472.347,,,5/8/19,1106745.265,2213490.53,5/8/19,2213490.53,,
1.55731E+18,1098720.564,,,5/8/19,1104472.347,2208944.694,5/8/19,2208944.694,,
1.55765E+18,1231050.281,,,5/8/19,1098720.564,2197441.127,5/8/19,2197441.127,,
1.55765E+18,1228661.083,,,5/12/19,1231050.281,2462100.563,5/12/19,2462100.563,,
1.55765E+18,1228036.693,,,5/12/19,1228661.083,2457322.165,5/12/19,2457322.165,,
1.55766E+18,1200796.966,,,5/12/19,1228036.693,2456073.386,5/12/19,2456073.386,,
1.55766E+18,1213436.996,,,5/12/19,1200796.966,2401593.932,5/12/19,2401593.932,,
1.55766E+18,1220938.258,,,5/12/19,1213436.996,2426873.991,5/12/19,2426873.991,,
1.55766E+18,1207330.12,,,5/12/19,1220938.258,2441876.516,5/12/19,2441876.516,,
1.55766E+18,1214545.525,,,5/12/19,1207330.12,2414660.239,5/12/19,2414660.239,,
1.55767E+18,1204451.983,,,5/12/19,1214545.525,2429091.051,5/12/19,2429091.051,,
1.55767E+18,1210739.995,,,5/12/19,1204451.983,2408903.967,5/12/19,2408903.967,,
1.55767E+18,1210166.45,,,5/12/19,1210739.995,2421479.99,5/12/19,2421479.99,,
1.55767E+18,1201287.428,,,5/12/19,1210166.45,2420332.899,5/12/19,2420332.899,,
1.55767E+18,1178072.916,,,5/12/19,1201287.428,2402574.856,5/12/19,2402574.856,,
1.55767E+18,1168693.987,,,5/12/19,1178072.916,2356145.832,5/12/19,2356145.832,,
1.55767E+18,1163932.359,,,5/12/19,1168693.987,2337387.973,5/12/19,2337387.973,,
1.55768E+18,1174302.291,,,5/12/19,1163932.359,2327864.717,5/12/19,2327864.717,,
1.55768E+18,1177120.99,,,5/12/19,1174302.291,2348604.581,5/12/19,2348604.581,,
1.55768E+18,1180970.668,,,5/12/19,1177120.99,2354241.981,5/12/19,2354241.981,,
1.55769E+18,1193227.879,,,5/12/19,1180970.668,2361941.336,5/12/19,2361941.336,,
1.55769E+18,1191577.52,,,5/12/19,1193227.879,2386455.757,5/12/19,2386455.757,,
1.55769E+18,1190246.814,,,5/12/19,1191577.52,2383155.04,5/12/19,2383155.04,,
1.55769E+18,1188980.748,,,5/12/19,1190246.814,2380493.628,5/12/19,2380493.628,,
1.5577E+18,1177500.279,,,5/12/19,1188980.748,2377961.496,5/12/19,2377961.496,,
1.5577E+18,1184416.278,,,5/12/19,1177500.279,2355000.558,5/12/19,2355000.558,,
1.5577E+18,1182269.246,,,5/12/19,1184416.278,2368832.555,5/12/19,2368832.555,,
1.55771E+18,1176777.594,,,5/12/19,1182269.246,2364538.492,5/12/19,2364538.492,,
1.55773E+18,1159533.887,,,5/13/19,1176777.594,2353555.188,5/13/19,2353555.188,,
1.55801E+18,1478125.479,,,5/13/19,1159533.887,2319067.775,5/13/19,2319067.775,,
1.55804E+18,1540932.602,,,5/16/19,1478125.479,2956250.959,5/16/19,2956250.959,,
1.55806E+18,1475931.901,,,5/16/19,1540932.602,3081865.204,5/16/19,3081865.204,,
1.55807E+18,1456777.305,,,5/17/19,1475931.901,2951863.802,5/17/19,2951863.802,,
1.55808E+18,1438693.166,,,5/17/19,1456777.305,2913554.611,5/17/19,2913554.611,,
1.55808E+18,1454742.135,,,5/17/19,1438693.166,2877386.332,5/17/19,2877386.332,,
1.55808E+18,1452965.541,,,5/17/19,1454742.135,2909484.27,5/17/19,2909484.27,,
1.55808E+18,1449764.12,,,5/17/19,1452965.541,2905931.083,5/17/19,2905931.083,,
1.55808E+18,1444404.886,,,5/17/19,1449764.12,2899528.239,5/17/19,2899528.239,,
1.55808E+18,1446391.698,,,5/17/19,1444404.886,2888809.771,5/17/19,2888809.771,,
1.55808E+18,1455430.543,,,5/17/19,1446391.698,2892783.397,5/17/19,2892783.397,,
1.55809E+18,1424958.559,,,5/17/19,1455430.543,2910861.085,5/17/19,2910861.085,,
1.55809E+18,1438121.046,,,5/17/19,1424958.559,2849917.119,5/17/19,2849917.119,,
1.55809E+18,1436352.912,,,5/17/19,1438121.046,2876242.091,5/17/19,2876242.091,,
1.55809E+18,1428311.369,,,5/17/19,1436352.912,2872705.824,5/17/19,2872705.824,,
1.55809E+18,1424339.291,,,5/17/19,1428311.369,2856622.737,5/17/19,2856622.737,,
1.55809E+18,1420029.007,,,5/17/19,1424339.291,2848678.582,5/17/19,2848678.582,,
1.55809E+18,1425608.808,,,5/17/19,1420029.007,2840058.014,5/17/19,2840058.014,,
1.55832E+18,1389587.06,,,5/17/19,1425608.808,2851217.617,5/17/19,2851217.617,,
1.55832E+18,1390869.303,,,5/20/19,1389587.06,2779174.12,5/20/19,2779174.12,,
1.55834E+18,1396959.294,,,5/20/19,1390869.303,2781738.606,5/20/19,2781738.606,,
1.55834E+18,1388586.915,,,5/20/19,1396959.294,2793918.588,5/20/19,2793918.588,,
1.55835E+18,1378920.774,,,5/20/19,1388586.915,2777173.831,5/20/19,2777173.831,,
1.55836E+18,1363226.001,,,5/20/19,1378920.774,2757841.547,5/20/19,2757841.547,,
1.55836E+18,1351818.289,,,5/20/19,1363226.001,2726452.002,5/20/19,2726452.002,,
1.55836E+18,1334495.064,,,5/20/19,1351818.289,2703636.579,5/20/19,2703636.579,,
1.55836E+18,1332458.954,,,5/20/19,1334495.064,2668990.127,5/20/19,2668990.127,,
1.55838E+18,1345864.871,,,5/20/19,1332458.954,2664917.908,5/20/19,2664917.908,,
1.55855E+18,1326147.994,,,5/20/19,1345864.871,2691729.742,5/20/19,2691729.742,,
1.55856E+18,1299794.441,,,5/22/19,1326147.994,2652295.987,5/22/19,2652295.987,,
1.55856E+18,1271751.097,,,5/22/19,1299794.441,2599588.882,5/22/19,2599588.882,,
1.55857E+18,1260157.7,,,5/22/19,1271751.097,2543502.193,5/22/19,2543502.193,,
1.55885E+18,1240596.596,,,5/23/19,1260157.7,2520315.4,5/23/19,2520315.4,,
1.55899E+18,1228434.456,,,5/26/19,1240596.596,2481193.192,5/26/19,2481193.192,,
1.559E+18,1231161.007,,,5/27/19,1228434.456,2456868.912,5/27/19,2456868.912,,
1.55903E+18,1236846.753,,,5/27/19,1231161.007,2462322.014,5/27/19,2462322.014,,
1.55911E+18,1230752.059,,,5/28/19,1236846.753,2473693.506,5/28/19,2473693.506,,
1.55924E+18,1182135.331,,,5/29/19,1230752.059,2461504.117,5/29/19,2461504.117,,
1.55924E+18,1182614.852,,,5/30/19,1182135.331,2364270.661,5/30/19,2364270.661,,
1.55924E+18,1181960.947,,,5/30/19,1182614.852,2365229.705,5/30/19,2365229.705,,
1.55925E+18,1173543.501,,,5/30/19,1181960.947,2363921.893,5/30/19,2363921.893,,
1.55925E+18,1170058.64,,,5/30/19,1173543.501,2347087.002,5/30/19,2347087.002,,
1.55925E+18,1168754.377,,,5/30/19,1170058.64,2340117.281,5/30/19,2340117.281,,
1.55925E+18,1167645.628,,,5/30/19,1168754.377,2337508.754,5/30/19,2337508.754,,
1.55925E+18,1117862.288,,,5/30/19,1167645.628,2335291.257,5/30/19,2335291.257,,
1.55925E+18,1121224.645,,,5/30/19,1117862.288,2235724.575,5/30/19,2235724.575,,
1.55925E+18,1115432.6,,,5/30/19,1121224.645,2242449.29,5/30/19,2242449.29,,
